,Order_ID,Customer_ID,Order_Date,Product,Category,Quantity,Unit_Price,Payment_Method,Order_Status,City,Total_Amount,Year,Month,Day
43368,43369,7004,2024-04-18,Mobile,Electronics,11,1909.0,Debit Card,Completed,Kolkata,20999.0,2024,4,18
43371,43372,2025,2024-08-15,TV,Electronics,6,797.57,Cash,Completed,Chennai,4785.42,2024,8,15
43373,43374,2800,2024-08-08,Headphones,Electronics,6,2365.18,UPI,Completed,Kolkata,14191.08,2024,8,8
43380,43381,3640,2024-05-25,TV,Electronics,19,641.65,Debit Card,Returned,Pune,12191.35,2024,5,25
43387,43388,8293,2023-03-15,Camera,Electronics,13,780.62,Debit Card,Completed,Bangalore,10148.06,2023,3,15
43393,43394,7947,2023-04-20,Laptop,Electronics,14,811.01,Debit Card,Completed,Bangalore,11354.14,2023,4,20
43397,43398,7562,2024-05-06,Tablet,Electronics,6,2492.52,Debit Card,Completed,Kolkata,14955.12,2024,5,6
43401,43402,8403,2024-03-12,Laptop,Electronics,5,1870.08,PayPal,Completed,Bangalore,9350.4,2024,3,12
43402,43403,5629,2023-06-16,TV,Electronics,12,687.69,Debit Card,Completed,Delhi,8252.28,2023,6,16
43407,43408,2252,2023-04-30,Watch,Electronics,6,2433.64,PayPal,Completed,Hyderabad,14601.84,2023,4,30
43412,43413,7386,2023-03-08,Mobile,Electronics,15,2329.0,Cash,Completed,Mumbai,34935.0,2023,3,8
43415,43416,3843,2023-04-26,Camera,Electronics,10,2255.87,Debit Card,Completed,Bangalore,22558.7,2023,4,26
43426,43427,6261,2024-03-17,Headphones,Electronics,20,602.47,UPI,Completed,Pune,12049.4,2024,3,17
43439,43440,6395,2023-04-12,Watch,Electronics,17,1054.75,Debit Card,Completed,Mumbai,17930.75,2023,4,12
43443,43444,7442,2023-02-25,Headphones,Electronics,6,1322.38,PayPal,Completed,Mumbai,7934.28,2023,2,25
43447,43448,4239,2023-07-29,Camera,Electronics,16,2036.81,Cash,Completed,Mumbai,32588.96,2023,7,29
43461,43462,2769,2024-08-13,Mobile,Electronics,23,1543.06,PayPal,Completed,Delhi,35490.38,2024,8,13
43462,43463,3841,2024-11-28,Camera,Electronics,15,2159.4,Credit Card,Completed,Kolkata,32391.0,2024,11,28
43463,43464,8941,2024-11-02,Mobile,Electronics,9,1652.26,Cash,Completed,Pune,14870.34,2024,11,2
43464,43465,3364,2024-10-30,Laptop,Electronics,17,1732.51,Cash,Completed,Mumbai,29452.67,2024,10,30
43466,43467,2117,2024-04-20,Headphones,Electronics,12,2471.45,UPI,Completed,Delhi,29657.4,2024,4,20
43469,43470,1037,2024-07-04,TV,Electronics,20,1558.11,Credit Card,Completed,Chennai,31162.2,2024,7,4
43479,43480,1671,2023-07-04,Laptop,Electronics,16,1328.31,PayPal,Completed,Bangalore,21252.96,2023,7,4
43485,43486,4986,2024-07-16,Shoes,Electronics,23,2188.57,PayPal,Completed,Pune,50337.11,2024,7,16
43486,43487,3596,2024-06-08,TV,Electronics,18,1286.44,Credit Card,Completed,Bangalore,23155.92,2024,6,8
43490,43491,2528,2023-02-07,Shoes,Electronics,19,266.49,Credit Card,Completed,Pune,5063.31,2023,2,7
43494,43495,3221,2023-11-06,Headphones,Electronics,14,2350.81,Credit Card,Completed,Pune,32911.34,2023,11,6
43497,43498,9191,2024-02-19,TV,Electronics,4,2018.68,Credit Card,Completed,Delhi,8074.72,2024,2,19
43498,43499,6003,2024-03-01,Watch,Electronics,14,501.21,UPI,Completed,Delhi,7016.94,2024,3,1
43503,43504,4662,2024-02-20,Headphones,Electronics,12,1485.72,Cash,Returned,Mumbai,17828.64,2024,2,20
43509,43510,9980,2024-05-09,Camera,Electronics,7,2336.78,Cash,Completed,Chennai,16357.46,2024,5,9
43515,43516,5837,2023-09-27,Laptop,Electronics,6,2306.54,UPI,Completed,Bangalore,13839.24,2023,9,27
43521,43522,2558,2024-04-21,TV,Electronics,19,762.62,PayPal,Completed,Hyderabad,14489.78,2024,4,21
43522,43523,2438,2024-02-27,Shoes,Electronics,11,743.64,UPI,Completed,Kolkata,8180.04,2024,2,27
43527,43528,5703,2024-04-02,Headphones,Electronics,4,1561.51,PayPal,Completed,Delhi,6246.04,2024,4,2
43528,43529,7712,2023-01-30,Tablet,Electronics,10,802.04,PayPal,Completed,Hyderabad,8020.4,2023,1,30
43537,43538,5225,2023-07-16,Headphones,Electronics,8,1838.35,Cash,Completed,Hyderabad,14706.8,2023,7,16
43542,43543,2924,2023-01-19,Tablet,Electronics,24,2271.4,UPI,Returned,Mumbai,54513.6,2023,1,19
43544,43545,6614,2024-05-18,TV,Electronics,7,2045.97,Credit Card,Returned,Delhi,14321.79,2024,5,18
43545,43546,5634,2023-11-06,Headphones,Electronics,16,1442.55,PayPal,Completed,Mumbai,23080.8,2023,11,6
43546,43547,5356,2024-12-04,Shoes,Electronics,13,1505.45,Cash,Returned,Kolkata,19570.85,2024,12,4
43555,43556,7567,2024-10-25,Tablet,Electronics,14,995.9,Credit Card,Completed,Kolkata,13942.6,2024,10,25
43561,43562,7062,2024-12-20,Laptop,Electronics,5,1587.6,PayPal,Completed,Mumbai,7938.0,2024,12,20
43571,43572,1959,2023-06-01,TV,Electronics,24,2285.17,Credit Card,Cancelled,Delhi,54844.08,2023,6,1
43575,43576,8700,2024-11-04,Shoes,Electronics,20,982.25,PayPal,Completed,Chennai,19645.0,2024,11,4
43584,43585,9729,2024-10-12,Shoes,Electronics,4,1482.52,Debit Card,Completed,Hyderabad,5930.08,2024,10,12
43594,43595,3067,2023-09-02,Camera,Electronics,15,1165.82,Credit Card,Completed,Bangalore,17487.3,2023,9,2
43606,43607,8994,2024-05-11,Tablet,Electronics,2,2278.73,Cash,Completed,Bangalore,4557.46,2024,5,11
43621,43622,3717,2023-10-21,Headphones,Electronics,17,1899.57,Credit Card,Completed,Bangalore,32292.69,2023,10,21
43626,43627,4379,2023-11-02,Headphones,Electronics,9,1088.67,Cash,Cancelled,Kolkata,9798.03,2023,11,2
43627,43628,2569,2024-04-15,TV,Electronics,16,1612.06,PayPal,Completed,Chennai,25792.96,2024,4,15
43629,43630,2487,2023-02-07,Laptop,Electronics,10,2120.05,Debit Card,Completed,Hyderabad,21200.5,2023,2,7
43642,43643,7695,2023-03-20,Headphones,Electronics,16,1813.61,PayPal,Completed,Hyderabad,29017.76,2023,3,20
43648,43649,7609,2023-11-12,Camera,Electronics,7,1068.35,Credit Card,Completed,Kolkata,7478.45,2023,11,12
43652,43653,8151,2024-01-02,Headphones,Electronics,15,786.88,UPI,Completed,Bangalore,11803.2,2024,1,2
43656,43657,4600,2023-08-19,TV,Electronics,21,1229.35,UPI,Completed,Pune,25816.35,2023,8,19
43675,43676,5219,2023-12-24,Laptop,Electronics,19,2201.05,Credit Card,Completed,Mumbai,41819.95,2023,12,24
43680,43681,4801,2023-12-04,Camera,Electronics,5,1754.55,Credit Card,Completed,Delhi,8772.75,2023,12,4
43692,43693,1390,2023-07-23,Watch,Electronics,24,253.75,UPI,Completed,Chennai,6090.0,2023,7,23
43697,43698,6858,2024-07-11,Shoes,Electronics,7,1534.18,Credit Card,Completed,Mumbai,10739.26,2024,7,11
43700,43701,6596,2024-01-18,Camera,Electronics,16,1903.39,Cash,Completed,Hyderabad,30454.24,2024,1,18
43707,43708,6514,2023-02-15,Watch,Electronics,19,1447.43,Credit Card,Completed,Hyderabad,27501.17,2023,2,15
43716,43717,1323,2024-05-12,Laptop,Electronics,11,2281.94,Debit Card,Completed,Pune,25101.34,2024,5,12
43728,43729,5270,2023-10-09,Headphones,Electronics,16,2057.38,Credit Card,Completed,Delhi,32918.08,2023,10,9
43731,43732,9128,2023-02-15,Headphones,Electronics,17,1686.45,UPI,Completed,Mumbai,28669.65,2023,2,15
43741,43742,4916,2023-05-22,Watch,Electronics,8,676.78,UPI,Completed,Mumbai,5414.24,2023,5,22
43745,43746,5806,2024-05-03,Shoes,Electronics,13,1978.05,Credit Card,Completed,Mumbai,25714.65,2024,5,3
43746,43747,7842,2024-11-03,Laptop,Electronics,10,1878.56,PayPal,Completed,Pune,18785.6,2024,11,3
43747,43748,4675,2023-12-23,Headphones,Electronics,21,694.06,Debit Card,Cancelled,Pune,14575.26,2023,12,23
43748,43749,8861,2024-01-20,Laptop,Electronics,17,1432.42,PayPal,Completed,Kolkata,24351.14,2024,1,20
43756,43757,6159,2023-08-02,Laptop,Electronics,9,468.41,PayPal,Cancelled,Chennai,4215.69,2023,8,2
43762,43763,7454,2024-05-25,Shoes,Electronics,19,813.16,PayPal,Cancelled,Chennai,15450.04,2024,5,25
43771,43772,6714,2024-05-02,Tablet,Electronics,12,2378.2,PayPal,Completed,Mumbai,28538.4,2024,5,2
43772,43773,7043,2023-09-26,Camera,Electronics,23,2499.94,Credit Card,Completed,Mumbai,57498.62,2023,9,26
43781,43782,9128,2024-06-22,Shoes,Electronics,23,1510.46,UPI,Cancelled,Bangalore,34740.58,2024,6,22
43782,43783,7983,2024-11-08,Tablet,Electronics,15,1363.79,Cash,Completed,Mumbai,20456.85,2024,11,8
43788,43789,3886,2024-08-20,TV,Electronics,14,1837.91,UPI,Completed,Hyderabad,25730.74,2024,8,20
43794,43795,6871,2023-05-26,TV,Electronics,3,2141.73,Cash,Completed,Chennai,6425.19,2023,5,26
43803,43804,8300,2023-11-09,Tablet,Electronics,11,899.25,UPI,Cancelled,Delhi,9891.75,2023,11,9
43807,43808,8385,2024-09-01,Shoes,Electronics,15,798.29,UPI,Completed,Mumbai,11974.35,2024,9,1
43809,43810,8138,2023-11-07,Laptop,Electronics,10,972.38,PayPal,Completed,Delhi,9723.8,2023,11,7
43810,43811,4393,2023-02-27,TV,Electronics,15,1159.99,Debit Card,Completed,Pune,17399.85,2023,2,27
43821,43822,3057,2024-09-10,TV,Electronics,8,991.32,Credit Card,Completed,Mumbai,7930.56,2024,9,10
43829,43830,2009,2023-01-04,Tablet,Electronics,14,707.67,Cash,Returned,Hyderabad,9907.38,2023,1,4
43835,43836,9693,2024-09-12,Headphones,Electronics,18,1339.3,Debit Card,Cancelled,Mumbai,24107.4,2024,9,12
43841,43842,4195,2023-05-11,Watch,Electronics,24,1026.1,UPI,Completed,Bangalore,24626.4,2023,5,11
43852,43853,5177,2024-07-31,Tablet,Electronics,10,1159.15,Cash,Completed,Kolkata,11591.5,2024,7,31
43853,43854,7458,2024-04-16,Shoes,Electronics,22,2125.43,UPI,Completed,Hyderabad,46759.46,2024,4,16
43858,43859,5461,2023-05-22,TV,Electronics,20,2383.76,UPI,Completed,Kolkata,47675.2,2023,5,22
43864,43865,8139,2023-07-03,Headphones,Electronics,15,1022.88,PayPal,Completed,Bangalore,15343.2,2023,7,3
43873,43874,1425,2024-06-26,Tablet,Electronics,5,2311.41,Debit Card,Returned,Mumbai,11557.05,2024,6,26
43874,43875,7918,2023-09-28,Tablet,Electronics,22,590.05,PayPal,Completed,Delhi,12981.1,2023,9,28
43881,43882,2184,2024-10-13,Laptop,Electronics,15,354.19,Cash,Completed,Pune,5312.85,2024,10,13
43882,43883,9375,2024-08-17,Camera,Electronics,8,736.25,UPI,Completed,Mumbai,5890.0,2024,8,17
43904,43905,6125,2024-11-27,TV,Electronics,15,1067.77,Credit Card,Completed,Kolkata,16016.55,2024,11,27
43908,43909,6786,2024-07-29,Laptop,Electronics,4,2225.52,PayPal,Completed,Mumbai,8902.08,2024,7,29
43913,43914,3997,2024-03-17,Headphones,Electronics,6,1171.9,Debit Card,Completed,Kolkata,7031.4,2024,3,17
43919,43920,3085,2024-02-05,Shoes,Electronics,10,524.62,PayPal,Completed,Hyderabad,5246.2,2024,2,5
43926,43927,2890,2024-12-19,Camera,Electronics,19,1623.2,UPI,Completed,Delhi,30840.8,2024,12,19
43929,43930,7209,2023-04-06,Laptop,Electronics,24,870.06,UPI,Completed,Pune,20881.44,2023,4,6
43934,43935,3115,2024-12-19,TV,Electronics,12,396.82,Cash,Completed,Pune,4761.84,2024,12,19
43936,43937,8193,2024-12-24,Camera,Electronics,19,969.18,Debit Card,Returned,Hyderabad,18414.42,2024,12,24
43942,43943,2543,2023-11-30,TV,Electronics,8,1868.33,Cash,Cancelled,Chennai,14946.64,2023,11,30
43954,43955,1901,2024-12-05,Laptop,Electronics,4,2212.74,PayPal,Completed,Kolkata,8850.96,2024,12,5
43969,43970,1814,2024-04-18,Headphones,Electronics,14,1087.97,Debit Card,Completed,Hyderabad,15231.58,2024,4,18
43980,43981,2364,2024-04-17,Mobile,Electronics,16,1145.74,Credit Card,Completed,Delhi,18331.84,2024,4,17
43981,43982,2084,2024-09-24,Laptop,Electronics,16,1692.67,Credit Card,Completed,Hyderabad,27082.72,2024,9,24
43984,43985,9226,2024-02-21,Shoes,Electronics,20,597.36,Credit Card,Cancelled,Bangalore,11947.2,2024,2,21
44001,44002,9675,2023-07-05,Mobile,Electronics,9,2469.56,PayPal,Completed,Chennai,22226.04,2023,7,5
44012,44013,3381,2023-12-03,Tablet,Electronics,19,566.23,UPI,Completed,Delhi,10758.37,2023,12,3
44016,44017,7139,2023-05-03,Tablet,Electronics,7,1901.64,Credit Card,Completed,Bangalore,13311.48,2023,5,3
44025,44026,7119,2024-12-29,Headphones,Electronics,3,1404.61,Cash,Completed,Hyderabad,4213.83,2024,12,29
44029,44030,5655,2023-03-12,Laptop,Electronics,9,1149.29,Cash,Cancelled,Chennai,10343.61,2023,3,12
44031,44032,4808,2023-03-28,Watch,Electronics,10,809.66,Debit Card,Completed,Chennai,8096.6,2023,3,28
44032,44033,8816,2024-06-30,Shoes,Electronics,13,696.28,Cash,Completed,Hyderabad,9051.64,2024,6,30
44035,44036,1779,2024-03-01,Mobile,Electronics,22,1087.19,Credit Card,Cancelled,Hyderabad,23918.18,2024,3,1
44036,44037,3262,2024-12-06,Watch,Electronics,15,487.34,PayPal,Completed,Kolkata,7310.1,2024,12,6
44040,44041,8955,2024-08-26,TV,Electronics,3,1466.26,Debit Card,Completed,Kolkata,4398.78,2024,8,26
44058,44059,7336,2023-12-07,Camera,Electronics,20,1107.43,UPI,Cancelled,Pune,22148.6,2023,12,7
44063,44064,4151,2023-05-27,Headphones,Electronics,12,1051.72,Debit Card,Completed,Delhi,12620.64,2023,5,27
44066,44067,2944,2023-10-09,TV,Electronics,8,1422.99,UPI,Completed,Hyderabad,11383.92,2023,10,9
44068,44069,9604,2024-11-19,Watch,Electronics,22,546.25,Debit Card,Completed,Pune,12017.5,2024,11,19
44070,44071,9377,2023-04-02,Laptop,Electronics,5,2348.25,Debit Card,Completed,Chennai,11741.25,2023,4,2
44074,44075,1050,2023-10-20,Shoes,Electronics,12,2391.62,Debit Card,Completed,Bangalore,28699.44,2023,10,20
44078,44079,9227,2024-11-01,Watch,Electronics,6,964.05,PayPal,Cancelled,Pune,5784.3,2024,11,1
44085,44086,1888,2023-05-13,Mobile,Electronics,16,2194.19,UPI,Completed,Bangalore,35107.04,2023,5,13
44088,44089,4985,2023-04-02,Laptop,Electronics,20,2403.37,Cash,Completed,Mumbai,48067.4,2023,4,2
44090,44091,7146,2024-10-26,Watch,Electronics,17,1761.56,UPI,Completed,Delhi,29946.52,2024,10,26
44091,44092,6128,2023-05-18,Camera,Electronics,4,1548.93,PayPal,Returned,Mumbai,6195.72,2023,5,18
44092,44093,3587,2023-04-08,Headphones,Electronics,24,268.61,Credit Card,Cancelled,Bangalore,6446.64,2023,4,8
44093,44094,1289,2024-06-10,Headphones,Electronics,6,964.42,PayPal,Completed,Hyderabad,5786.52,2024,6,10
44104,44105,8552,2023-09-03,Watch,Electronics,10,1112.11,UPI,Returned,Hyderabad,11121.1,2023,9,3
44110,44111,3668,2024-10-24,Mobile,Electronics,10,1096.17,Debit Card,Completed,Kolkata,10961.7,2024,10,24
44115,44116,5062,2023-08-15,Headphones,Electronics,12,1894.03,Credit Card,Completed,Hyderabad,22728.36,2023,8,15
44134,44135,5880,2024-02-08,TV,Electronics,21,515.18,UPI,Completed,Hyderabad,10818.78,2024,2,8
44135,44136,5305,2024-01-17,Camera,Electronics,24,1233.52,UPI,Completed,Mumbai,29604.48,2024,1,17
44148,44149,7198,2024-07-20,Camera,Electronics,17,1561.87,Debit Card,Completed,Hyderabad,26551.79,2024,7,20
44152,44153,9131,2023-11-03,Laptop,Electronics,20,855.35,Credit Card,Completed,Mumbai,17107.0,2023,11,3
44153,44154,1589,2023-02-22,Camera,Electronics,3,1466.81,Credit Card,Completed,Bangalore,4400.43,2023,2,22
44155,44156,4314,2024-11-20,Watch,Electronics,5,856.69,UPI,Completed,Bangalore,4283.45,2024,11,20
44161,44162,2277,2023-01-27,Tablet,Electronics,16,1226.84,UPI,Completed,Kolkata,19629.44,2023,1,27
44178,44179,4303,2023-12-23,TV,Electronics,12,2182.09,PayPal,Completed,Pune,26185.08,2023,12,23
44182,44183,9543,2024-12-23,Laptop,Electronics,12,899.93,Cash,Completed,Bangalore,10799.16,2024,12,23
44197,44198,5314,2023-01-10,Tablet,Electronics,17,645.35,Cash,Completed,Mumbai,10970.95,2023,1,10
44201,44202,4474,2024-10-06,TV,Electronics,19,1929.61,Debit Card,Completed,Pune,36662.59,2024,10,6
44206,44207,9226,2023-01-23,Camera,Electronics,10,1243.33,PayPal,Completed,Hyderabad,12433.3,2023,1,23
44210,44211,7030,2023-05-10,TV,Electronics,2,2381.15,UPI,Returned,Bangalore,4762.3,2023,5,10
44229,44230,8472,2024-11-24,Headphones,Electronics,17,921.5,Credit Card,Completed,Hyderabad,15665.5,2024,11,24
44239,44240,7589,2023-10-03,Camera,Electronics,20,256.84,Debit Card,Cancelled,Kolkata,5136.8,2023,10,3
44240,44241,7216,2024-05-02,Tablet,Electronics,8,574.49,PayPal,Cancelled,Hyderabad,4595.92,2024,5,2
44242,44243,5117,2024-03-31,Watch,Electronics,14,940.78,Debit Card,Completed,Hyderabad,13170.92,2024,3,31
44248,44249,4066,2023-03-29,Mobile,Electronics,15,2298.02,UPI,Completed,Hyderabad,34470.3,2023,3,29
44251,44252,3472,2023-12-14,Camera,Electronics,24,2173.72,Debit Card,Completed,Delhi,52169.28,2023,12,14
44262,44263,4937,2024-01-29,Camera,Electronics,24,1518.91,PayPal,Returned,Chennai,36453.84,2024,1,29
44266,44267,6568,2024-02-14,Headphones,Electronics,23,927.72,Debit Card,Completed,Hyderabad,21337.56,2024,2,14
44271,44272,1870,2023-10-15,Watch,Electronics,5,1525.55,UPI,Completed,Pune,7627.75,2023,10,15
44278,44279,8034,2023-11-10,Shoes,Electronics,23,708.32,Debit Card,Completed,Chennai,16291.36,2023,11,10
44279,44280,2967,2024-06-24,Shoes,Electronics,16,1733.88,PayPal,Returned,Bangalore,27742.08,2024,6,24
44280,44281,6080,2024-03-22,Mobile,Electronics,12,448.2,UPI,Completed,Mumbai,5378.4,2024,3,22
44284,44285,6822,2023-02-16,Tablet,Electronics,13,1195.83,Credit Card,Returned,Kolkata,15545.79,2023,2,16
44286,44287,2344,2023-09-28,Camera,Electronics,21,1149.86,PayPal,Completed,Delhi,24147.06,2023,9,28
44293,44294,4088,2023-10-01,Laptop,Electronics,19,2150.6,Debit Card,Completed,Bangalore,40861.4,2023,10,1
44299,44300,7593,2024-07-26,Mobile,Electronics,17,2224.74,Cash,Cancelled,Delhi,37820.58,2024,7,26
44300,44301,7687,2023-04-04,Mobile,Electronics,10,1833.85,Debit Card,Completed,Hyderabad,18338.5,2023,4,4
44305,44306,3552,2023-02-23,Tablet,Electronics,20,1129.24,Credit Card,Cancelled,Hyderabad,22584.8,2023,2,23
44307,44308,8551,2024-11-11,Mobile,Electronics,14,1802.77,Credit Card,Completed,Hyderabad,25238.78,2024,11,11
44310,44311,8510,2023-01-26,Tablet,Electronics,23,2230.08,Debit Card,Completed,Bangalore,51291.84,2023,1,26
44311,44312,4558,2023-06-15,TV,Electronics,2,2219.26,UPI,Returned,Mumbai,4438.52,2023,6,15
44318,44319,8653,2023-12-12,Shoes,Electronics,13,1385.93,UPI,Returned,Delhi,18017.09,2023,12,12
44323,44324,9408,2023-02-06,TV,Electronics,12,1584.82,Credit Card,Returned,Mumbai,19017.84,2023,2,6
44328,44329,1566,2023-08-02,Watch,Electronics,4,1252.19,UPI,Completed,Pune,5008.76,2023,8,2
44330,44331,3020,2024-05-25,Headphones,Electronics,7,2177.48,PayPal,Returned,Hyderabad,15242.36,2024,5,25
44332,44333,3506,2023-06-14,Tablet,Electronics,14,1515.55,Debit Card,Completed,Delhi,21217.7,2023,6,14
44335,44336,4328,2024-12-31,Camera,Electronics,21,374.9,Debit Card,Completed,Hyderabad,7872.9,2024,12,31
44337,44338,1605,2023-10-09,Tablet,Electronics,11,2336.84,PayPal,Returned,Pune,25705.24,2023,10,9
44340,44341,8404,2024-04-24,Camera,Electronics,17,341.74,Credit Card,Completed,Pune,5809.58,2024,4,24
44341,44342,4754,2024-06-17,Headphones,Electronics,12,2356.5,Cash,Cancelled,Mumbai,28278.0,2024,6,17
44345,44346,5847,2023-06-08,Laptop,Electronics,6,2386.07,Credit Card,Cancelled,Bangalore,14316.42,2023,6,8
44346,44347,6678,2024-10-24,Laptop,Electronics,19,1434.78,UPI,Completed,Bangalore,27260.82,2024,10,24
44348,44349,1675,2024-02-24,Camera,Electronics,19,1922.75,Debit Card,Completed,Bangalore,36532.25,2024,2,24
44352,44353,4399,2024-08-24,Mobile,Electronics,12,2215.05,Cash,Completed,Mumbai,26580.6,2024,8,24
44355,44356,4592,2024-09-23,Tablet,Electronics,10,1123.78,Debit Card,Completed,Mumbai,11237.8,2024,9,23
44357,44358,7641,2024-11-06,Laptop,Electronics,4,1893.58,Credit Card,Completed,Hyderabad,7574.32,2024,11,6
44363,44364,9055,2024-09-08,Camera,Electronics,10,1873.49,PayPal,Returned,Delhi,18734.9,2024,9,8
44366,44367,8080,2023-04-15,Camera,Electronics,2,2031.36,UPI,Cancelled,Hyderabad,4062.72,2023,4,15
44367,44368,9061,2024-10-03,Mobile,Electronics,17,742.43,UPI,Completed,Hyderabad,12621.31,2024,10,3
44373,44374,2617,2024-02-29,Mobile,Electronics,24,2005.51,Debit Card,Completed,Hyderabad,48132.24,2024,2,29
44374,44375,6154,2023-08-25,Camera,Electronics,22,2252.11,PayPal,Completed,Hyderabad,49546.42,2023,8,25
44377,44378,4371,2024-05-09,Shoes,Electronics,9,2141.03,Credit Card,Completed,Delhi,19269.27,2024,5,9
44381,44382,3237,2024-06-06,Mobile,Electronics,22,2261.87,Debit Card,Cancelled,Kolkata,49761.14,2024,6,6
44382,44383,4474,2023-01-10,Laptop,Electronics,15,1335.85,PayPal,Completed,Bangalore,20037.75,2023,1,10
44388,44389,6674,2023-04-01,Shoes,Electronics,23,1547.73,PayPal,Completed,Bangalore,35597.79,2023,4,1
44392,44393,5618,2024-01-12,TV,Electronics,10,1983.53,Credit Card,Returned,Hyderabad,19835.3,2024,1,12
44393,44394,3230,2024-12-13,Camera,Electronics,8,1107.86,UPI,Completed,Pune,8862.88,2024,12,13
44395,44396,8941,2024-06-20,Mobile,Electronics,24,1525.64,Credit Card,Completed,Mumbai,36615.36,2024,6,20
44399,44400,6553,2024-04-14,Shoes,Electronics,6,1823.92,Debit Card,Cancelled,Bangalore,10943.52,2024,4,14
44402,44403,2080,2024-10-20,Laptop,Electronics,20,1863.47,PayPal,Cancelled,Delhi,37269.4,2024,10,20
44417,44418,5795,2024-07-04,Camera,Electronics,19,501.78,Cash,Cancelled,Mumbai,9533.82,2024,7,4
44419,44420,7769,2024-01-05,TV,Electronics,21,728.09,Cash,Completed,Kolkata,15289.89,2024,1,5
44422,44423,2386,2023-12-21,Mobile,Electronics,12,891.17,Cash,Completed,Hyderabad,10694.04,2023,12,21
44425,44426,5799,2024-02-09,Mobile,Electronics,15,2036.85,UPI,Completed,Pune,30552.75,2024,2,9
44430,44431,5072,2024-01-13,Shoes,Electronics,5,1140.29,Cash,Cancelled,Bangalore,5701.45,2024,1,13
44431,44432,2063,2024-03-21,TV,Electronics,21,2021.71,Credit Card,Completed,Bangalore,42455.91,2024,3,21
44442,44443,7308,2023-03-28,Shoes,Electronics,6,1441.62,Debit Card,Completed,Chennai,8649.72,2023,3,28
44445,44446,6303,2024-10-08,Watch,Electronics,23,1041.58,UPI,Completed,Pune,23956.34,2024,10,8
44448,44449,8787,2024-02-19,TV,Electronics,3,1428.8,PayPal,Completed,Pune,4286.4,2024,2,19
